tipo_transacao,valor_brl,saldo_anterior_pagador,saldo_posterior_pagador,saldo_anterior_recebedor,saldo_posterior_recebedor,hora_dia,dia_util,horario_noturno,acima_limite_noturno,razao_saldo_residual,proporcao_valor_recebedor,fraude
dados_bancarios,756648.21,1859615.27,1102967.06,66785.25,823433.46,1,True,True,True,0.593116,0.918894,0
chave_pix,2761122.32,37427099.6,34665977.28,27222.47,2788344.79,10,True,False,False,0.926227,0.990237,0
pix_copia_e_cola,376744.43,5012933.82,4636189.39,47718.7,424463.13,11,False,False,False,0.924846,0.887579,0
dados_bancarios,1949433.72,7030506.07,5081072.35,13158.85,1962592.57,11,True,False,False,0.722718,0.993295,0
chave_pix,218775.27,533587.48,314812.21,18763.23,237538.5,19,False,False,False,0.589992,0.92101,0
chave_pix,58075.65,327703.35,269627.7,61520.96,119596.61,13,False,False,False,0.82278,0.485596,0
chave_pix,922635.79,4101639.94,3179004.15,15008.66,937644.45,17,False,False,False,0.775057,0.983993,0
chave_pix,1670959.78,7594018.45,5923058.67,203086.83,1874046.61,15,False,False,False,0.779964,0.891632,0
chave_pix,108941.49,748062.81,639121.32,15212.81,124154.3,18,True,False,False,0.854369,0.877469,0
chave_pix,442648.75,6003406.94,5560758.19,23532.69,466181.44,12,True,False,False,0.926267,0.94952,0
chave_pix,805926.53,2895894.16,2089967.63,107324.72,913251.25,19,True,False,False,0.7217,0.882481,0
chave_pix,478507.13,6295958.76,5817451.63,11321.72,489828.85,11,False,False,False,0.923998,0.976886,0
dados_bancarios,887897.15,11838994.43,10951097.28,14215.57,902112.72,16,False,False,False,0.925002,0.984242,0
chave_pix,20105.63,193603.33,173497.7,983.43,21089.06,4,True,True,True,0.89615,0.953368,1
chave_pix,1422808.94,17255037.05,15832228.11,106167.61,1528976.55,7,True,False,False,0.917542,0.930563,0
dados_bancarios,170959.91,1363878.9,1192918.99,19232.5,190192.41,9,True,False,False,0.874652,0.898879,0
chave_pix,258075.8,1209717.6,951641.8,3492.08,261567.88,10,True,False,False,0.786664,0.986649,0
chave_pix,4583442.13,4605359.54,21917.41,473.32,4583915.45,18,True,False,False,0.004759,0.999897,1
dados_bancarios,199800.03,1013268.8,813468.77,41214.86,241014.89,22,True,True,True,0.802816,0.828995,0
pix_copia_e_cola,568292.72,828839.69,260546.97,5731.84,574024.56,22,False,True,True,0.314351,0.990015,1
chave_pix,1170964.37,1569985.23,399020.86,33198.22,1204162.59,13,False,False,False,0.254156,0.97243,0
chave_pix,299357.53,299656.88753,299.36,1030.95,300388.48,2,False,True,True,0.000999,0.996568,1
chave_pix,2052511.46,10243861.96,8191350.5,23358.75,2075870.21,12,False,False,False,0.799635,0.988747,0
chave_pix,1273603.14,4112903.35,2839300.21,18050.09,1291653.23,12,True,False,False,0.69034,0.986026,0
dados_bancarios,451750.43,452202.18042999995,451.75,497.79,452248.22,15,True,False,False,0.000999,0.998899,1
pix_copia_e_cola,716812.32,9272013.43,8555201.11,36358.14,753170.46,16,True,False,False,0.922691,0.951727,0
chave_pix,10093061.67,11494810.46,1401748.79,670.7,10093732.37,7,False,False,False,0.121946,0.999934,1
chave_pix,659479.42,2131710.48,1472231.06,28038.91,687518.33,8,True,False,False,0.690634,0.959217,0
chave_pix,1293513.37,10379143.55,9085630.18,13961.53,1307474.9,17,False,False,False,0.875374,0.989322,0
chave_pix,2358375.66,15302745.8,12944370.14,21591.84,2379967.5,13,False,False,False,0.845885,0.990928,0
pix_copia_e_cola,300235.4,1068995.12,768759.72,11833.08,312068.48,18,True,False,False,0.719142,0.962082,0
chave_pix,246900.93,1403612.88,1156711.95,28054.12,274955.05,12,False,False,False,0.824096,0.897968,0
chave_pix,366717.95,1124143.1,757425.15,16621.75,383339.7,20,True,True,True,0.67378,0.95664,0
pix_copia_e_cola,892465.44,10922923.74,10030458.3,13442.25,905907.69,13,False,False,False,0.918294,0.985162,0
chave_pix,74491.63,456229.91,381738.28,13297.13,87788.76,20,True,True,True,0.836723,0.848533,0
chave_pix,232885.99,2417849.57,2184963.58,45248.94,278134.93,11,False,False,False,0.903681,0.837313,0
chave_pix,484976.33,1621055.35,1136079.02,10393.25,495369.58,21,True,True,True,0.700827,0.979019,0
chave_pix,613467.82,5337249.89,4723782.07,34206.17,647673.99,15,False,False,False,0.885059,0.947186,0
pix_copia_e_cola,1947897.01,15676749.04,13728852.03,18824.37,1966721.38,10,False,False,False,0.875746,0.990429,0
pix_copia_e_cola,34862.69,182621.64,147758.95,105150.87,140013.56,12,True,False,False,0.809099,0.248995,0
pix_copia_e_cola,4417191.86,7146632.64,2729440.78,1330.54,4418522.4,13,False,False,False,0.38192,0.999699,1
chave_pix,2019453.29,4036698.41,2017245.12,1313.41,2020766.7,19,True,False,False,0.499726,0.99935,1
pix_copia_e_cola,705618.39,1269966.54,564348.15,4291.75,709910.14,18,True,False,False,0.44438,0.993955,0
pix_copia_e_cola,90039.79,90129.82978999999,90.04,30490.49,120530.28,15,True,False,False,0.000999,0.74703,0
chave_pix,2760999.24,14590861.36,11829862.12,27827.72,2788826.96,20,True,True,True,0.810772,0.990022,0
chave_pix,812551.43,1654635.91,842084.48,3334.26,815885.69,20,False,True,True,0.508924,0.995913,0
pix_copia_e_cola,184856.06,185040.91606,184.86,7035.23,191891.29,15,False,False,False,0.000999,0.963337,0
chave_pix,634126.66,781363.79,147237.13,8668.25,642794.91,10,True,False,False,0.188436,0.986515,0
chave_pix,939901.39,1760311.52,820410.13,17211.61,957113.0,19,True,False,False,0.46606,0.982017,0
chave_pix,928832.68,4242235.07,3313402.39,24561.55,953394.23,19,True,False,False,0.781051,0.974238,0
pix_copia_e_cola,388914.47,4406896.8,4017982.33,54526.85,443441.32,19,True,False,False,0.911749,0.877037,0
chave_pix,1596823.67,4758644.01,3161820.34,130667.16,1727490.83,10,True,False,False,0.664437,0.92436,0
pix_copia_e_cola,5974423.38,7227828.4,1253405.02,353.46,5974776.84,20,True,True,True,0.173414,0.999941,1
dados_bancarios,424567.86,3263987.02,2839419.16,3004.3,427572.16,18,False,False,False,0.869924,0.992974,0
chave_pix,107920.46,540653.14,432732.68,246441.72,354362.18,20,True,True,True,0.800389,0.304548,0
chave_pix,578713.56,6067508.74,5488795.18,27367.68,606081.24,12,True,False,False,0.904621,0.954845,0
chave_pix,91352.33,680564.39,589212.06,36251.57,127603.9,19,True,False,False,0.86577,0.715905,0
dados_bancarios,766417.43,767183.84743,766.42,238.76,766656.19,16,False,False,False,0.000999,0.999689,1
chave_pix,70930.98,109368.1,38437.12,909.16,71840.14,5,False,True,True,0.351447,0.987345,1
dados_bancarios,704718.32,3192846.17,2488127.85,24715.71,729434.03,12,True,False,False,0.779282,0.966117,0
chave_pix,842371.67,3304209.81,2461838.14,7569.25,849940.92,16,False,False,False,0.745061,0.991094,0
chave_pix,417734.48,999427.15,581692.67,14722.25,432456.73,13,True,False,False,0.582026,0.965957,0
pix_copia_e_cola,351782.33,1033054.24,681271.91,133784.47,485566.8,13,True,False,False,0.659474,0.724478,0
chave_pix,428710.53,856985.8,428275.27,111.31,428821.84,20,True,True,True,0.499746,0.99974,0
chave_pix,0.01,55304.87,55304.86,448.47,448.48,2,False,True,False,1.0,2.2e-05,1
chave_pix,1144089.37,1145233.46,1144.09,1012.07,1145101.44,18,True,False,False,0.000999,0.999116,1
chave_pix,109562.97,1228851.91,1119288.94,13434.0,122996.97,16,True,False,False,0.910841,0.890778,0
chave_pix,2060748.45,2406151.09,345402.64,1414.43,2062162.88,21,True,True,True,0.14355,0.999314,1
chave_pix,25071.46,25096.53,25.07,602.76,25674.22,1,True,True,True,0.000999,0.976523,1
chave_pix,0.01,328153.87,328153.86,8647.68,8647.69,16,False,False,False,1.0,1e-06,0
chave_pix,297654.07,553930.9,256276.83,21146.53,318800.6,12,False,False,False,0.462651,0.933668,0
chave_pix,0.01,77369.11,77369.1,311.73,311.74,19,True,False,False,1.0,3.2e-05,1
dados_bancarios,1037094.21,3192990.15,2155895.94,61539.77,1098633.98,16,False,False,False,0.675197,0.943985,0
chave_pix,213523.56,714264.74,500741.18,104144.75,317668.31,20,True,True,True,0.701058,0.672159,0
chave_pix,100761.8,436658.09,335896.29,25974.42,126736.22,1,False,True,True,0.769243,0.795051,0
chave_pix,220556.55,2240663.65,2020107.1,11505.45,232062.0,15,True,False,False,0.901566,0.950421,0
chave_pix,3156421.43,3781477.66,625056.23,899.3,3157320.73,10,True,False,False,0.165294,0.999715,1
chave_pix,579014.03,12207706.71,11628692.68,17484.32,596498.35,16,True,False,False,0.95257,0.970688,0
chave_pix,270765.79,421939.69,151173.9,171.75,270937.54,16,False,False,False,0.358283,0.999366,1
chave_pix,1301775.98,5716633.01,4414857.03,97990.03,1399766.01,1,False,True,True,0.772283,0.929995,0
pix_copia_e_cola,1421665.98,1423087.65,1421.67,2459.55,1424125.53,21,True,True,True,0.000999,0.998273,1
dados_bancarios,325143.96,1676835.98,1351692.02,42396.52,367540.48,19,True,False,False,0.806097,0.884648,0
chave_pix,266115.89,2079195.51,1813079.62,42572.3,308688.19,19,False,False,False,0.87201,0.862086,0
chave_pix,156186.54,597788.09,441601.55,26275.01,182461.55,22,True,True,True,0.738726,0.855997,0
chave_pix,1646218.64,12769978.67,11123760.03,262317.44,1908536.08,11,False,False,False,0.871087,0.862556,0
dados_bancarios,446802.99,2008786.91,1561983.92,4241.68,451044.67,21,True,True,True,0.777576,0.990596,0
chave_pix,265930.33,1736644.5,1470714.17,14919.23,280849.56,11,True,False,False,0.846871,0.946878,0
chave_pix,2383025.73,5970474.68,3587448.95,20085.78,2403111.51,20,False,True,True,0.600865,0.991642,0
chave_pix,1003357.03,6021668.93,5018311.9,55264.34,1058621.37,14,True,False,False,0.833376,0.947796,0
pix_copia_e_cola,395198.59,919434.67,524236.08,45976.2,441174.79,17,False,False,False,0.570172,0.895787,0
dados_bancarios,978792.67,14342670.07,13363877.4,28801.13,1007593.8,7,True,False,False,0.931757,0.971416,0
chave_pix,1183044.27,3122646.51,1939602.24,17928.7,1200972.97,14,False,False,False,0.621141,0.985072,0
dados_bancarios,738152.38,3473710.56,2735558.18,25461.83,763614.21,11,False,False,False,0.787503,0.966656,0
chave_pix,677658.46,1149275.33,471616.87,51.48,677709.94,16,True,False,False,0.41036,0.999924,1
chave_pix,682116.99,3684741.51,3002624.52,11730.83,693847.82,20,False,True,True,0.814881,0.983093,0
dados_bancarios,175037.45,919621.98,744584.53,84383.97,259421.42,19,False,False,False,0.809664,0.674722,0
chave_pix,816481.35,11764316.42,10947835.07,13826.17,830307.52,23,True,True,True,0.930597,0.983348,0
chave_pix,1199751.05,5484838.89,4285087.84,31949.75,1231700.8,10,False,False,False,0.78126,0.97406,0
dados_bancarios,15320.04,15335.36004,15.32,102613.73,117933.77,17,True,False,False,0.000999,0.129904,0
chave_pix,59654.03,833067.06,773413.03,12533.56,72187.59,15,False,False,False,0.928392,0.826375,0
chave_pix,524341.46,4874743.25,4350401.79,32690.43,557031.89,12,True,False,False,0.892437,0.941313,0
chave_pix,386293.46,386679.75346,386.29,9001.37,395294.83,9,False,False,False,0.000999,0.977229,0
dados_bancarios,5058021.28,13655249.92,8597228.64,5487.92,5063509.2,19,False,False,False,0.629591,0.998916,0
chave_pix,1035.3,4329483.34,4328448.04,14163.47,15198.77,22,True,True,True,0.999761,0.068117,0
chave_pix,4469763.66,7027353.81,2557590.15,1328.74,4471092.4,5,True,True,True,0.363948,0.999703,1
chave_pix,485660.54,699198.9,213538.36,25252.82,510913.36,16,False,False,False,0.305404,0.950573,0
dados_bancarios,347263.44,2889830.0,2542566.56,19205.31,366468.75,23,False,True,True,0.879833,0.947594,0
chave_pix,698024.6,3438139.7,2740115.1,62204.83,760229.43,19,False,False,False,0.796976,0.918176,0
chave_pix,284324.82,1051041.85,766717.03,4460.69,288785.51,15,False,False,False,0.729483,0.984554,0
dados_bancarios,694345.52,3203406.23,2509060.71,50231.72,744577.24,19,False,False,False,0.783248,0.932537,0
pix_copia_e_cola,873110.02,1778309.47,905199.45,14099.28,887209.3,9,True,False,False,0.509022,0.984108,0
pix_copia_e_cola,589621.99,590211.6119899999,589.62,12990.53,602612.52,15,True,False,False,0.000999,0.978443,0
dados_bancarios,459205.43,717467.83,258262.4,8790.67,467996.1,23,True,True,True,0.359964,0.981216,0
chave_pix,765440.01,1280204.01,514764.0,9642.99,775083.0,11,False,False,False,0.402095,0.987559,0
chave_pix,1130678.59,4418807.35,3288128.76,4639.75,1135318.34,11,False,False,False,0.744121,0.995913,0
dados_bancarios,47553.23,47600.78323,47.55,25030.44,72583.67,21,True,True,True,0.000999,0.655151,0
pix_copia_e_cola,142169.45,766662.25,624492.8,7064.9,149234.35,17,True,False,False,0.814561,0.952659,0
chave_pix,93267.29,231462.67,138195.38,11790.67,105057.96,13,True,False,False,0.597053,0.88777,0
chave_pix,290211.26,471033.24,180821.98,24.83,290236.09,11,True,False,False,0.383884,0.999914,1
chave_pix,711505.58,2796612.58,2085107.0,47192.16,758697.74,14,True,False,False,0.745583,0.937798,0
chave_pix,746930.94,1991178.12,1244247.18,14317.99,761248.93,10,False,False,False,0.62488,0.981191,0
chave_pix,1122075.37,5962967.18,4840891.81,59670.16,1181745.53,10,True,False,False,0.811826,0.949507,0
chave_pix,2316932.82,8212585.53,5895652.71,49936.93,2366869.75,7,False,False,False,0.71788,0.978902,0
chave_pix,317743.2,610390.23,292647.03,38443.34,356186.54,19,True,False,False,0.479443,0.89207,0
chave_pix,81123.88,81205.00387999999,81.12,17178.73,98302.61,14,True,False,False,0.000999,0.825246,0
dados_bancarios,467476.0,1087218.63,619742.63,18118.68,485594.68,16,False,False,False,0.570026,0.962688,0
dados_bancarios,192718.25,2826030.12,2633311.87,3600.16,196318.41,16,False,False,False,0.931806,0.981662,0
chave_pix,8474818.93,8530308.58,55489.65,253.58,8475072.51,3,True,True,True,0.006505,0.99997,1
dados_bancarios,360528.44,803725.45,443197.01,48955.74,409484.18,21,True,True,True,0.551428,0.880445,0
chave_pix,287459.98,1947566.37,1660106.39,23253.2,310713.18,17,False,False,False,0.8524,0.925162,0
chave_pix,1011124.15,5239616.66,4228492.51,68303.13,1079427.28,14,False,False,False,0.807023,0.936723,0
chave_pix,1089520.32,1460723.03,371202.71,1325.85,1090846.17,0,True,True,True,0.254123,0.998785,1
chave_pix,70988.52,71059.50852,70.99,29126.51,100115.03,16,True,False,False,0.000999,0.70907,0
dados_bancarios,462356.62,462818.97662,462.36,38154.91,500511.53,15,False,False,False,0.000999,0.923768,0
dados_bancarios,293169.59,629394.93,336225.34,37363.21,330532.8,19,False,False,False,0.534204,0.886961,0
chave_pix,481427.76,481909.18775999994,481.43,165.49,481593.25,2,True,True,True,0.000999,0.999656,1
chave_pix,449482.72,880911.63,431428.91,10254.72,459737.44,10,True,False,False,0.489753,0.977694,0
chave_pix,736948.74,2817036.61,2080087.87,37361.9,774310.64,20,True,True,True,0.738396,0.951748,0
dados_bancarios,191691.48,191883.17148,191.69,621.77,192313.25,20,False,True,True,0.000999,0.996767,1
chave_pix,1148026.31,3481172.31,2333146.0,28368.82,1176395.13,18,False,False,False,0.670218,0.975885,0
chave_pix,751224.33,3364349.55,2613125.22,91181.2,842405.53,12,False,False,False,0.77671,0.891761,0
chave_pix,2601431.81,16050372.38,13448940.57,3764.43,2605196.24,11,True,False,False,0.837921,0.998555,0
pix_copia_e_cola,569410.82,16627282.01,16057871.19,43378.9,612789.72,18,True,False,False,0.965754,0.929211,0
dados_bancarios,135667.37,456523.22,320855.85,159.61,135826.98,8,True,False,False,0.702825,0.998825,1
chave_pix,960306.85,1155770.02,195463.17,109.35,960416.2,16,True,False,False,0.169119,0.999886,1
chave_pix,1675153.28,2059920.96,384767.68,8183.19,1683336.47,7,True,False,False,0.186788,0.995139,1
dados_bancarios,318710.2,2190396.67,1871686.47,3090.41,321800.61,13,True,False,False,0.854497,0.990397,0
chave_pix,173511.2,455637.66,282126.46,57077.36,230588.56,10,False,False,False,0.61919,0.752471,0
dados_bancarios,274518.25,3134466.84,2859948.59,22482.91,297001.16,14,True,False,False,0.912419,0.9243,0
chave_pix,589820.44,4877969.95,4288149.51,19369.26,609189.7,9,False,False,False,0.879085,0.968205,0
pix_copia_e_cola,322585.04,322907.63,322.59,2764.58,325349.62,15,False,False,False,0.000999,0.991503,1
chave_pix,1036943.61,7761207.82,6724264.21,10969.92,1047913.53,8,False,False,False,0.866394,0.989532,0
chave_pix,1801385.99,9904870.25,8103484.26,21620.23,1823006.22,18,False,False,False,0.818131,0.98814,0
chave_pix,528808.91,529337.7189099999,528.81,33767.93,562576.84,13,True,False,False,0.000999,0.939976,0
chave_pix,427675.09,2675172.88,2247497.79,23786.93,451462.02,8,True,False,False,0.840132,0.947311,0
chave_pix,266914.98,816095.7,549180.72,4922.32,271837.3,14,False,False,False,0.672937,0.981892,0
chave_pix,846389.02,3719227.01,2872837.99,2748.93,849137.95,10,True,False,False,0.772429,0.996763,0
pix_copia_e_cola,362837.75,1340527.64,977689.89,65574.79,428412.54,11,False,False,False,0.729332,0.846935,0
pix_copia_e_cola,929688.68,1782929.44,853240.76,7208.53,936897.21,11,True,False,False,0.478561,0.992306,0
dados_bancarios,986203.07,4832562.97,3846359.9,23370.25,1009573.32,18,False,False,False,0.795925,0.976851,0
chave_pix,825916.68,2749711.37,1923794.69,34795.89,860712.57,17,True,False,False,0.699635,0.959573,0
chave_pix,1025033.34,6401671.95,5376638.61,30248.73,1055282.07,18,True,False,False,0.83988,0.971336,0
dados_bancarios,1181875.51,19535549.54,18353674.03,22585.17,1204460.68,17,False,False,False,0.939501,0.981249,0
chave_pix,238592.54,408749.77,170157.23,1091.45,239683.99,20,False,True,True,0.416287,0.995446,0
chave_pix,187827.13,681247.6,493420.47,12329.01,200156.14,12,False,False,False,0.724289,0.938403,0
dados_bancarios,56938.91,235824.11,178885.2,3022.15,59961.06,12,True,False,False,0.758553,0.949598,1
pix_copia_e_cola,301402.48,1253860.69,952458.21,10382.15,311784.63,19,True,False,False,0.75962,0.966701,0
chave_pix,1434377.69,1940056.57,505678.88,0.01,1434377.7,4,True,True,True,0.260652,1.0,1
chave_pix,783784.55,2690018.83,1906234.28,6467.43,790251.98,21,False,True,True,0.708632,0.991816,0
pix_copia_e_cola,305911.7,1664914.79,1359003.09,30098.16,336009.86,18,True,False,False,0.81626,0.910425,0
chave_pix,178794.8,729642.36,550847.56,25828.79,204623.59,18,False,False,False,0.754956,0.873774,0
chave_pix,361597.65,4599593.32,4237995.67,24545.31,386142.96,17,False,False,False,0.921385,0.936435,0
pix_copia_e_cola,408243.19,5922988.7,5514745.51,10661.16,418904.35,16,True,False,False,0.931075,0.97455,0
dados_bancarios,376871.15,2010327.76,1633456.61,17510.81,394381.96,8,False,False,False,0.812532,0.955599,0
pix_copia_e_cola,1371342.8,16519540.32,15148197.52,229657.0,1600999.8,14,False,False,False,0.916987,0.856554,0
dados_bancarios,565328.35,2339761.36,1774433.01,22649.47,587977.82,11,True,False,False,0.758382,0.961479,0
pix_copia_e_cola,68380.42,1671516.86,1603136.44,8471.26,76851.68,9,False,False,False,0.959091,0.889771,0
chave_pix,108256.85,325904.26,217647.41,90908.17,199165.02,11,True,False,False,0.667826,0.543554,0
chave_pix,815615.46,5873039.65,5057424.19,9317.49,824932.95,13,True,False,False,0.861125,0.988705,0
chave_pix,140987.12,141128.10711999997,140.99,21067.4,162054.52,19,False,False,False,0.000999,0.869998,0
chave_pix,654478.4,2709968.58,2055490.18,6566.56,661044.96,11,True,False,False,0.758492,0.990066,0
pix_copia_e_cola,7055979.76,180907760.11,173851780.35,22465.08,7078444.84,12,True,False,False,0.960997,0.996826,0
chave_pix,0.01,1303273.72,1303273.71,37870.16,37870.17,16,False,False,False,1.0,0.0,0
chave_pix,65362.27,66628.78,1266.51,18516.95,83879.22,20,True,True,True,0.019008,0.779243,0
chave_pix,374331.39,2329047.29,1954715.9,5251.28,379582.67,11,False,False,False,0.839277,0.986166,0
pix_copia_e_cola,929618.9,12888437.9,11958819.0,14326.94,943945.84,10,False,False,False,0.927872,0.984822,0
dados_bancarios,625735.53,4829603.65,4203868.12,15121.4,640856.93,13,False,False,False,0.870437,0.976404,0
